date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:06:26	79935/79935	---MC-	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:22%20GMT	http://localhost/bsu-open%20university/index.php/2023/04/	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/index.php/2023/04/index.html	(from http://localhost/bsu-open%20university/)
09:06:26	33330/33330	---M--	200	added ('OK')	application/javascript	etag:%228232-5f88ea306c492%22	http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/packery.min.js?ver=2.7	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/packery.min9d52.js	(from http://localhost/bsu-open%20university/)
09:06:27	5594/5594	---M--	200	added ('OK')	application/javascript	etag:%2215da-5f88ea306c492%22	http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/imagesloaded.pkgd.min.js?ver=2.7	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/imagesloaded.pkgd.min9d52.js	(from http://localhost/bsu-open%20university/)
09:06:29	8173/8173	---M--	200	added ('OK')	application/javascript	etag:%221fed-5f91d240473da%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/wow.min.js?ver=6.2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/wow.minae48.js	(from http://localhost/bsu-open%20university/)
09:06:31	79877/79877	---MC-	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:27%20GMT	http://localhost/BSU-Open%20University/	C:/My%20Web%20Sites/BSU-OU/localhost/BSU-Open%20University/index-2.html	(from http://localhost/bsu-open%20university/)
09:06:34	57792/57792	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Apr%202023%2001:06:29%20GMT	http://localhost/bsu-open%20university/?page_id=765	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/indexda21.html	(from http://localhost/bsu-open%20university/)
09:06:36	20361/20361	---M--	200	added ('OK')	application/javascript	etag:%224f89-5f91d240473da%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/parallax.min.js?ver=6.2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/themes/atua/assets/vendors/js/parallax.minae48.js	(from http://localhost/bsu-open%20university/)
09:06:36	11966/11966	---M--	200	added ('OK')	application/javascript	etag:%222ebe-5f91d240473da%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/js/theme.js?ver=6.2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/themes/atua/assets/js/themeae48.js	(from http://localhost/bsu-open%20university/)
09:06:38	13893/13893	---M--	200	added ('OK')	application/javascript	etag:%223645-5f91d240473da%22	http://localhost/bsu-open%20university/wp-content/themes/atua/assets/js/custom.js?ver=6.2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/themes/atua/assets/js/customae48.js	(from http://localhost/bsu-open%20university/)
09:06:38	651/651	---M--	200	added ('OK')	application/javascript	etag:%2228b-5f91a629d713c%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/tribe-common.min.js?ver=5.0.15	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/tribe-common.minc6ce.js	(from http://localhost/bsu-open%20university/)
09:06:39	91398/91398	---M--	200	added ('OK')	application/javascript	etag:%2216506-5f88ea306c492%22	http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/isotope.pkgd.js?ver=2.7	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/js/isotope.pkgd9d52.js	(from http://localhost/bsu-open%20university/)
09:06:40	1278/1278	---M--	200	added ('OK')	application/javascript	etag:%224fe-5f91a629d713c%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	(from http://localhost/bsu-open%20university/)
09:06:41	14139/14139	---M--	200	added ('OK')	application/javascript	etag:%22373b-5f91a629d713c%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/utils/query-string.min.js?ver=5.0.15	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/utils/query-string.minc6ce.js	(from http://localhost/bsu-open%20university/)
09:06:41	928/928	---M--	200	added ('OK')	application/javascript	etag:%223a0-5f91a629d713c%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	(from http://localhost/bsu-open%20university/)
09:06:43	7652/7652	---M--	200	added ('OK')	application/javascript	etag:%221de4-5f91a62cbf0bd%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/src/resources/js/views/manager.min.js?ver=6.0.12	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/src/resources/js/views/manager.min7e53.js	(from http://localhost/bsu-open%20university/)
09:06:43	42611/42611	---M--	200	added ('OK')	application/javascript	etag:%22a673-5f88ea24d96ef%22	http://localhost/bsu-open%20university/wp-content/plugins/custom-facebook-feed/assets/js/cff-scripts.min.js?ver=4.1.8	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/custom-facebook-feed/assets/js/cff-scripts.min3cbe.js	(from http://localhost/bsu-open%20university/)
09:06:43	18833/18833	---M--	200	added ('OK')	application/javascript	etag:%224991-5e9aa27ccd240%22	http://localhost/bsu-open%20university/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-includes/js/underscore.mind584.js	(from http://localhost/bsu-open%20university/)
09:06:43	2371/2371	---M--	200	added ('OK')	application/javascript	etag:%22943-5f91a62cb3844%22	http://localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/src/resources/js/views/breakpoints.min.js?ver=6.0.12	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/the-events-calendar/src/resources/js/views/breakpoints.min7e53.js	(from http://localhost/bsu-open%20university/)
09:06:44	351880/351880	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2001:05:11%20GMT	http://localhost/bsu-open%20university/index.php/wp-json/	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/index.php/wp-json/index.html	(from http://localhost/bsu-open%20university/)
09:06:44	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from http://localhost/bsu-open%20university/)
09:06:44	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	C:/My%20Web%20Sites/BSU-OU/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
09:06:44	4170/4170	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:44%20GMT	https://gmpg.org/xfn/.	C:/My%20Web%20Sites/BSU-OU/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
09:06:45	16269/16269	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:44%20GMT	https://gmpg.org/xfn/intro	C:/My%20Web%20Sites/BSU-OU/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
09:06:45	7342/7342	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:44%20GMT	https://gmpg.org/xfn/faq	C:/My%20Web%20Sites/BSU-OU/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
09:06:45	3789/3789	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2001:06:45%20GMT	https://gmpg.org/xfn/thanks	C:/My%20Web%20Sites/BSU-OU/gmpg.org/xfn/thanks.html	(from https://gmpg.org/xfn/11)
09:06:46	345/345	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Apr%202023%2001:06:45%20GMT	http://maxcdn.bootstrapcdn.com/robots.txt		(from http://localhost/bsu-open%20university/)
09:06:46	574/574	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Apr%202023%2001:06:45%20GMT	http://maxcdn.bootstrapcdn.com/'https://www.bootstrapcdn.com/'	C:/My%20Web%20Sites/BSU-OU/maxcdn.bootstrapcdn.com/'https_/www.bootstrapcdn.com/'	(from http://maxcdn.bootstrapcdn.com/)
09:06:47	222/222	---MCZ	403	error ('Forbidden')	application/xml	date:Thu,%2013%20Apr%202023%2001:06:46%20GMT	http://use.fontawesome.com/robots.txt		(from http://localhost/bsu-open%20university/)
09:06:49	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5aaa63de0f7c0%22	http://localhost/bsu-open%20university/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-includes/fonts/dashicons7d4b.eot	(from http://localhost/bsu-open%20university/wp-includes/css/dashicons.min.css?ver=6.2)
09:06:56	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5aaa63de0f7c0%22	http://localhost/bsu-open%20university/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-includes/fonts/dashicons7d4b.ttf	(from http://localhost/bsu-open%20university/wp-includes/css/dashicons.min.css?ver=6.2)
09:06:57	61828/61828	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f184-5f88ea3004d44%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.eot	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/elusive.min.css?ver=2.0)
09:06:57	178591/178591	---M--	200	added ('OK')	image/svg+xml	etag:%222b99f-5f88ea3004d44%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/elusive.min.css?ver=2.0)
09:06:59	61640/61640	---M--	200	added ('OK')	font/ttf	etag:%22f0c8-5f88ea3008a59%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/elusive.min.css?ver=2.0)
09:06:59	61716/61716	---M--	200	added ('OK')	font/woff	etag:%22f114-5f88ea3008a59%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.woff	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.woff	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/elusive.min.css?ver=2.0)
09:07:04	32020/32020	---M--	200	added ('OK')	font/woff	etag:%227d14-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.woff	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.woff	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.min.css?ver=3.0)
09:07:06	54568/54568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d528-5f88ea3008a59%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.eot	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.min.css?ver=3.0)
09:07:06	61828/61828	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f184-5f88ea3004d44%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Icons.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Elusive-Iconsd41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/elusive.min.css?ver=2.0)
09:07:06	150535/150535	---M--	200	added ('OK')	image/svg+xml	etag:%2224c07-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.min.css?ver=3.0)
09:07:09	54568/54568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d528-5f88ea3008a59%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-iconsd41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.min.css?ver=3.0)
09:07:09	76980/76980	---M--	200	added ('OK')	image/svg+xml	etag:%2212cb4-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericons.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericons.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/genericons.min.css?ver=3.4)
09:07:11	22374/22374	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225766-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericons.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericonsd41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/genericons.min.css?ver=3.4)
09:07:12	22188/22188	---M--	200	added ('OK')	font/ttf	etag:%2256ac-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericons.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/Genericons.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/genericons.min.css?ver=3.4)
09:07:14	56976/56976	---M--	200	added ('OK')	font/ttf	etag:%22de90-5f88ea300c766%22	http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/menu-icons/vendor/codeinwp/icon-picker/css/types/foundation-icons.min.css?ver=3.0)
09:07:21	54488/54488	---M--	200	added ('OK')	font/woff2	etag:%22d4d8-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400.woff2	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:24	63728/63728	---M--	200	added ('OK')	font/woff	etag:%22f8f0-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400.woff	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:25	508636/508636	---M--	200	added ('OK')	image/svg+xml	etag:%227c2dc-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:27	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218150-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:29	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218150-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400d41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:29	12240/12240	---M--	200	added ('OK')	font/woff2	etag:%222fd0-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400.woff2	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:31	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2279b4-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:32	14712/14712	---M--	200	added ('OK')	font/woff	etag:%223978-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400.woff	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:32	107567/107567	---M--	200	added ('OK')	image/svg+xml	etag:%221a42f-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:36	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2279b4-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400d41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:38	30928/30928	---M--	200	added ('OK')	font/ttf	etag:%2278d0-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-regular-400.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:40	98404/98404	---M--	200	added ('OK')	font/ttf	etag:%2218064-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-brands-400.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:43	40148/40148	---M--	200	added ('OK')	font/woff2	etag:%229cd4-5f91a60ce93a1%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900.woff2	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:48	50524/50524	---M--	200	added ('OK')	font/woff	etag:%22c55c-5f91a60ce93a1%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900.woff	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:48	392355/392355	---M--	200	added ('OK')	image/svg+xml	etag:%225fca3-5f91a60ce93a1%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900.svg	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:49	296/296	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Apr%202023%2001:07:48%20GMT	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/glyphicons-halflings.png	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/glyphicons-halflings.png	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/css/designer_css.css?ver=1.0)
09:07:50	296/296	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Apr%202023%2001:07:49%20GMT	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/navigation4.png	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/navigation4.png	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/css/designer_css.css?ver=1.0)
09:07:50	703/703	---M--	200	added ('OK')	image/png	etag:%222bf-5f91a60cfab6e%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/arrow1.png	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/images/arrow1.png	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer/public/css/designer_css.css?ver=1.0)
09:07:51	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2219e14-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:07:52	8476/8476	---M--	200	added ('OK')	image/gif	etag:%22211c-5f88ea3068712%22	http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/images/loading.gif	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/images/loading.gif	(from http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/css/lightbox.min.css?ver=2.7)
09:07:55	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2219e14-5f91a60ce5152%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900d41d.eot	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:08:00	105784/105784	---M--	200	added ('OK')	font/ttf	etag:%2219d38-5f91a60ce93a1%22	http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/blog-designer/admin/fonts/fa-solid-900.ttf	(from http://localhost/bsu-open%20university/wp-content/plugins/blog-designer//admin/css/fontawesome-all.min.css?ver=1.0)
09:08:01	54488/54488	---M--	200	added ('OK')	font/woff2	etag:%22d4d8-5f88ea3064a77%22	http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/css/font-awesome-latest/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/BSU-OU/localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/css/font-awesome-latest/webfonts/fa-brands-400.woff2	(from http://localhost/bsu-open%20university/wp-content/plugins/photo-gallery-builder/assets/css/font-awesome-latest/css/fontawesome-all.min.css?ver=6.2)
